               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  74,              2.0158,              1.4097,              1.5155,             0.82311,             0.84658,             0.86587,             0.51391,                   0,                   0,                   0,            0.005182,            0.005182,            0.005182
                  75,              1.9619,              1.3909,              1.5662,             0.83601,             0.86666,             0.87005,             0.53412,                   0,                   0,                   0,            0.005116,            0.005116,            0.005116
                  76,              2.0201,              1.4318,              1.5659,             0.82336,             0.88483,             0.87298,             0.58198,                   0,                   0,                   0,             0.00505,             0.00505,             0.00505
                  77,              1.9807,              1.4013,              1.5082,             0.83538,             0.88686,             0.86969,             0.57632,                   0,                   0,                   0,            0.004984,            0.004984,            0.004984
                  78,              1.9642,                1.38,               1.539,             0.82974,             0.90001,             0.86705,             0.57967,                   0,                   0,                   0,            0.004918,            0.004918,            0.004918
                  79,              1.9559,              1.3614,              1.5672,             0.83442,             0.89659,             0.86744,             0.57773,                   0,                   0,                   0,            0.004852,            0.004852,            0.004852
                  80,               1.961,              1.3726,              1.5182,             0.83243,             0.90316,             0.87608,             0.60209,                   0,                   0,                   0,            0.004786,            0.004786,            0.004786
                  81,              1.9133,              1.3517,              1.5379,             0.82965,             0.89191,             0.87009,             0.58587,                   0,                   0,                   0,             0.00472,             0.00472,             0.00472
                  82,              1.8293,              1.2996,              1.5513,             0.81761,             0.85219,             0.86255,             0.56561,                   0,                   0,                   0,            0.004654,            0.004654,            0.004654
                  83,              1.8065,              1.2718,              1.5034,             0.83343,             0.87676,             0.87385,             0.59602,                   0,                   0,                   0,            0.004588,            0.004588,            0.004588
                  84,              1.9389,               1.399,               1.601,             0.83209,             0.88939,             0.86808,             0.59529,                   0,                   0,                   0,            0.004522,            0.004522,            0.004522
                  85,              1.8931,              1.3224,              1.5301,             0.82534,             0.88434,             0.86333,             0.59238,                   0,                   0,                   0,            0.004456,            0.004456,            0.004456
                  86,              1.7907,              1.3126,              1.4751,             0.81605,             0.89444,             0.86515,             0.57198,                   0,                   0,                   0,             0.00439,             0.00439,             0.00439
                  87,              1.9706,              1.3516,              1.5092,             0.82826,             0.89456,             0.86472,             0.56316,                   0,                   0,                   0,            0.004324,            0.004324,            0.004324
                  88,              1.9123,              1.3252,              1.5119,             0.83697,             0.89634,             0.86037,             0.57028,                   0,                   0,                   0,            0.004258,            0.004258,            0.004258
                  89,              1.8073,              1.2621,              1.4904,             0.82225,             0.87929,             0.86992,             0.58193,                   0,                   0,                   0,            0.004192,            0.004192,            0.004192
                  90,              1.9213,              1.3256,              1.5006,             0.81653,             0.90246,             0.87677,             0.59859,                   0,                   0,                   0,            0.004126,            0.004126,            0.004126
                  91,              1.8818,               1.336,              1.5049,             0.85008,             0.89191,             0.88019,             0.61222,                   0,                   0,                   0,             0.00406,             0.00406,             0.00406
                  92,              1.8009,              1.2648,              1.4932,             0.83482,             0.90429,              0.8727,             0.61067,                   0,                   0,                   0,            0.003994,            0.003994,            0.003994
                  93,              1.8465,              1.2536,              1.4445,             0.84119,             0.90201,             0.86453,             0.59805,                   0,                   0,                   0,            0.003928,            0.003928,            0.003928
                  94,              1.8167,              1.2484,              1.4584,             0.84475,             0.89696,             0.87314,             0.60442,                   0,                   0,                   0,            0.003862,            0.003862,            0.003862
                  95,              1.7915,              1.2305,              1.4333,             0.83963,             0.89191,             0.88145,             0.61638,                   0,                   0,                   0,            0.003796,            0.003796,            0.003796
                  96,              1.7581,              1.2112,              1.4471,             0.84149,             0.89191,             0.87122,             0.60567,                   0,                   0,                   0,             0.00373,             0.00373,             0.00373
                  97,               1.818,              1.2573,              1.4611,             0.82765,              0.9045,             0.86898,             0.59592,                   0,                   0,                   0,            0.003664,            0.003664,            0.003664
                  98,              1.8133,              1.2794,              1.4725,             0.84027,             0.88686,             0.87068,             0.59887,                   0,                   0,                   0,            0.003598,            0.003598,            0.003598
                  99,              1.8575,               1.287,              1.4419,             0.84786,              0.8887,             0.87029,             0.60326,                   0,                   0,                   0,            0.003532,            0.003532,            0.003532
                 100,              1.8062,              1.2459,              1.4854,             0.84716,             0.88577,             0.87245,             0.58429,                   0,                   0,                   0,            0.003466,            0.003466,            0.003466
                 101,              1.7911,               1.271,               1.524,             0.84111,             0.87467,             0.86459,             0.57148,                   0,                   0,                   0,              0.0034,              0.0034,              0.0034
                 102,              1.7539,              1.2436,              1.4665,             0.83299,             0.88181,             0.87197,             0.59205,                   0,                   0,                   0,            0.003334,            0.003334,            0.003334
                 103,              1.7494,               1.215,              1.4624,             0.83976,             0.90706,             0.87378,             0.61725,                   0,                   0,                   0,            0.003268,            0.003268,            0.003268
                 104,              1.7673,              1.2114,              1.4591,             0.84398,             0.90706,              0.8782,             0.62089,                   0,                   0,                   0,            0.003202,            0.003202,            0.003202
                 105,              1.7113,              1.2139,              1.5031,             0.84697,             0.90201,             0.88376,             0.61684,                   0,                   0,                   0,            0.003136,            0.003136,            0.003136
                 106,               1.777,              1.2038,              1.4802,             0.85736,             0.91214,             0.88199,             0.62106,                   0,                   0,                   0,             0.00307,             0.00307,             0.00307
                 107,              1.7897,              1.2347,              1.4348,             0.84304,             0.90959,             0.87873,             0.61705,                   0,                   0,                   0,            0.003004,            0.003004,            0.003004
                 108,              1.8464,              1.2777,              1.4557,             0.82543,              0.9076,             0.87336,             0.61725,                   0,                   0,                   0,            0.002938,            0.002938,            0.002938
                 109,              1.7365,              1.2122,              1.4287,             0.84396,             0.89191,             0.86999,             0.58714,                   0,                   0,                   0,            0.002872,            0.002872,            0.002872
                 110,              1.7431,               1.194,              1.4467,             0.84469,             0.89381,             0.88343,             0.61944,                   0,                   0,                   0,            0.002806,            0.002806,            0.002806
                 111,              1.7743,              1.2122,              1.4277,             0.83343,             0.91464,             0.88039,             0.62149,                   0,                   0,                   0,             0.00274,             0.00274,             0.00274
                 112,               1.705,              1.1634,               1.403,             0.83461,             0.91294,             0.88415,             0.61811,                   0,                   0,                   0,            0.002674,            0.002674,            0.002674
                 113,              1.6674,              1.1869,              1.4528,             0.84619,             0.90201,             0.88023,               0.618,                   0,                   0,                   0,            0.002608,            0.002608,            0.002608
                 114,              1.7145,               1.188,              1.4589,              0.8403,             0.90731,             0.88827,             0.63762,                   0,                   0,                   0,            0.002542,            0.002542,            0.002542
                 115,              1.7461,               1.183,              1.3975,              0.8429,             0.89868,             0.88469,             0.62308,                   0,                   0,                   0,            0.002476,            0.002476,            0.002476
                 116,              1.7708,               1.207,              1.4296,             0.83739,             0.91464,             0.88938,             0.63103,                   0,                   0,                   0,             0.00241,             0.00241,             0.00241
                 117,              1.7192,              1.2311,               1.439,             0.85483,             0.90454,             0.89473,             0.62695,                   0,                   0,                   0,            0.002344,            0.002344,            0.002344
